Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4610,3AsfuEnwyMTHS7mbzcRUdV,Keaton Henson,Birthdays,You,50,282680,False,0.298,0.151,8,-14.479,0,0.0341,0.769,0.00602,0.105,0.139,158.407,3,ambient
173,7Ca2CkwSqHyr3eCh8IRdjz,Agustín Amigó;Nylonwings,Mujer con Abanico,Mujer con Abanico,41,156787,False,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,4,acoustic
3425,2ZLe81mFJfD39BqIy3zkWb,No Doubt,Обратно в клас - rock,Don't Speak,0,262746,False,0.508,0.752,5,-5.439,0,0.0343,0.251,2.1e-05,0.142,0.554,76.07,4,alternative
1354,4gbx3Zyi7k4UOZWd6FU6aD,TJ Cream;Marko,Wisdom Seeker,"Hard Talk, Pt. 2",21,131395,False,0.71,0.615,1,-7.143,1,0.24,0.0207,9.14e-05,0.428,0.605,95.0,4,afrobeat
10791,6sZxfH5IdFCklZ26LcylzS,DJ Baby Anne,Bass Switch,Thumper,11,174993,False,0.79,0.756,7,-7.042,1,0.0894,0.000185,0.81,0.0882,0.116,131.98,4,breakbeat
8086,53rqZwcMhjXuXDy1IxRi22,Ella Fitzgerald,Holidays Are Coming,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
4999,6pEzb2WKU1YQxRIHc6k1LG,Liquid Mind,Liquid Mind XI: Deep Sleep,"Deep Sleep, Pt. 1",26,368226,False,0.156,0.126,0,-22.038,1,0.0389,0.965,0.972,0.106,0.0341,74.775,4,ambient
8908,6NyJTEbcYMoq00ANbH0bvC,Alabama Shakes,Sound & Color,This Feeling,48,268853,False,0.625,0.334,7,-11.514,1,0.0361,0.844,0.00458,0.113,0.306,130.823,4,blues
77,4qCbMMMuEB56kHd4zPE6GD,Eddie Vedder;Nusrat Fateh Ali Khan,"Eat, Pray, Love",The Long Road,45,330933,False,0.537,0.342,2,-13.553,1,0.0273,0.645,0.266,0.0687,0.253,109.236,4,acoustic
2847,26wc2F3aJGvc5SJgKt7Xt8,Panteon Rococo,Ofrenda,Te Vas a Acordar de Mí,45,193173,False,0.71,0.808,9,-3.634,1,0.0686,0.0198,1.85e-06,0.056,0.685,141.032,4,alt-rock
11358,1kDkaFlmkdEZiVUogaP9OZ,The Beatles,Revolver (Remastered),For No One - Remastered 2009,62,119813,False,0.483,0.351,1,-10.487,0,0.0278,0.783,0.0,0.115,0.713,81.208,4,british
2270,6AQl2w7IHk6jOYgSZcXj8z,Smash Mouth,OO's Music Grandi Successi,I'm A Believer - Radio Edit,3,183400,False,0.559,0.972,6,-3.524,1,0.0639,0.0198,6.4e-06,0.393,0.92,82.336,4,alt-rock
9598,68mW6JloRbnPziPftal3Nm,Zé Ramalho,Zé Ramalho Ao Vivo 2005,Chão de Giz (Ao Vivo),45,299853,False,0.266,0.744,7,-7.368,1,0.0512,0.0281,7.56e-05,0.942,0.416,95.253,4,brazil
739,5Q12oF5TRQL7AQsEY1PZcp,RENT STRIKE,IX,V: Fair Trade Death March,27,330454,False,0.342,0.731,3,-6.015,1,0.0545,0.0675,6.24e-05,0.191,0.665,181.81,4,acoustic
4863,16D9AzevsZAh4GfQEYIo7I,Sleeping At Last,Atlas: I,Earth,48,268111,False,0.292,0.374,10,-10.495,0,0.0332,0.463,0.000292,0.357,0.247,119.784,4,ambient
5113,7k9D5GUqhn0Jf3kBnfgQJ6,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,沸き上がる闘志,53,96613,False,0.587,0.846,7,-7.749,1,0.0614,0.00676,0.588,0.0998,0.225,105.016,1,anime
6926,45aND8JvZA7mJCrrZUjZAy,Conan,Levitation Hoax,Levitation Hoax,18,329674,False,0.202,0.837,2,-8.207,1,0.0446,1.75e-05,0.653,0.23,0.38,122.309,4,black-metal
7691,3GmgxjJpkSamedNinjO3rB,The Carter Family;Johnny Cash,Keep On The Sunny Side,Keep on the Sunny Side,25,147173,False,0.574,0.324,0,-11.06,1,0.0265,0.768,0.0,0.141,0.627,101.176,4,bluegrass
3793,2YJYPxFKypQpJWxXuMNxsP,Curren$y,New Hip Hop Icons,One Life,0,184240,True,0.658,0.719,9,-6.567,1,0.251,0.147,0.0,0.32,0.561,81.049,4,alternative
2442,6MCy7TQ6qOvEdayIkbC8kc,Blind Melon,Fiesta temática 90s,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alt-rock
981,0dLh6jkNSm0HnmEdjXghIA,Aberola,Si Te Vas,Si Te Vas,26,216584,False,0.483,0.219,0,-13.27,1,0.0482,0.972,0.0,0.116,0.641,149.581,4,acoustic
5149,6S0By3u06ttb3kU2XEtWnw,ENHYPEN,BORDER : CARNIVAL,Mixed Up,62,183259,False,0.623,0.9,8,-3.944,0,0.236,0.0486,0.0,0.266,0.773,156.889,4,anime
11210,2j3GxEsbNYNeEzz86wDY4J,Adele,30,Love Is A Game,67,403044,False,0.269,0.591,10,-5.79,0,0.0416,0.453,0.000695,0.0702,0.228,183.793,4,british
10544,1aMV2OFF5veqkOzEcEDgYL,Freestylers;Tenor Fly,Other Worlds,Reality Check (ft. Tenor Fly),12,294538,True,0.666,0.961,7,-2.671,1,0.156,0.00586,0.0,0.0386,0.797,174.064,4,breakbeat
5007,0UzymivvUH5s8z4PeWZJaK,ENHYPEN,BORDER : CARNIVAL,FEVER,77,172106,False,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999,4,anime
5129,0kNkyCg59tcaSGyoC2ByTX,Khantrast,Bunny Thot,Bunny Thot,62,91199,True,0.71,0.848,9,-5.01,0,0.194,0.322,0.0,0.159,0.572,134.894,4,anime
10124,782fwUrWoz6gF0tM8GCtB9,Deekline;Ed Solo;Sovryn,Bam Bam,Bam Bam - Sovryn Remix - Edit,20,241363,False,0.71,0.863,10,-1.556,0,0.0567,0.000577,0.117,0.221,0.704,175.99,4,breakbeat
9371,2Wq0tckaShVrpW1faaFJCF,AO Cubo,Respire Fundo (Acústico),1980 - Acústico,46,383407,False,0.497,0.799,4,-4.763,1,0.395,0.142,0.0,0.94,0.588,80.224,4,brazil
6671,1zkGkQ3z8Hv7HMwINGg19B,Impaled Nazarene,All That You Fear,Armageddon Death Squad,44,175293,False,0.22,0.984,9,-4.698,0,0.113,1.07e-06,0.933,0.0544,0.125,184.908,4,black-metal
5550,4bMo9lJmh3jNTzfmfQ1YcL,スカートとPUNPEE;スカート;PUNPEE,ODDTAXI,ODDTAXI,52,203364,False,0.586,0.549,2,-6.939,0,0.184,0.228,0.0,0.198,0.615,180.008,4,anime
1366,43368zd7iBhYvS721LOYDE,Caê,A Nave de Odé,Incompletos,21,232800,False,0.753,0.514,3,-8.159,1,0.055,0.474,0.00147,0.184,0.65,120.073,4,afrobeat
8069,2E1sUwtH4AANynciTbL36h,Ella Fitzgerald,JULMUSIK,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
6491,2ZeTxFXTQeqXAYTJBwuPdT,Deicide,Till Death Do Us Part,Till Death Do Us Part,19,254493,True,0.255,0.978,10,-5.401,0,0.116,0.00129,0.376,0.161,0.036,128.999,4,black-metal
6120,5pKdvuth8EyC6pLxMu3aSr,Behemoth,Demigod,Conquer All,48,211266,False,0.235,0.927,6,-5.824,1,0.084,0.000173,0.893,0.0748,0.253,90.497,4,black-metal
9816,6URLR9SwPALBhLIURttw7v,Kemuel,Filhos Acústico,Me Lembro - Acústico,44,298481,False,0.452,0.299,7,-11.7,1,0.0407,0.794,0.0,0.046,0.233,78.769,4,brazil
10766,2xlhlooV62suyFAbLo6DVX,Plump DJs,Rise,Big Apple - Mixed,12,149998,False,0.891,0.861,1,-2.839,1,0.257,0.0268,0.0144,0.157,0.751,128.01,4,breakbeat
8352,0tkBOcK7oRVXQJY97zzSvr,Cage The Elephant,Melophobia,Telescope,65,228293,False,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,4,blues
10861,4oWoph978InBz6BcnK3VUE,Noisia,Facade VIP / Skanka,Facade VIP,12,312558,False,0.707,0.889,2,-3.247,1,0.258,0.017,0.911,0.0799,0.932,171.989,4,breakbeat
5830,13OOHdblP3IpX24DmidYeQ,LoFoxy;Sakura,Lofi Anime Beats,"Uso (From ""Fullmetal Alchemist: Brotherhood"")",42,115142,False,0.764,0.122,11,-20.667,0,0.0416,0.965,0.918,0.0981,0.159,140.065,4,anime
8716,3eA3GaCrWwdz6x4QHI9Kj1,LaMorris Williams,Sexy Soul Songs,Impala,34,277293,False,0.754,0.603,5,-6.973,1,0.0707,0.21,0.0,0.0769,0.549,134.047,4,blues
11311,5IWmdl33NNTLsKlLT6WSlh,Henry Jackman,X-MEN: FIRST CLASS,First Class,51,200226,False,0.534,0.487,10,-11.201,1,0.0302,0.74,0.885,0.109,0.237,112.989,4,british
5974,6BnhDyXqw9v5eOuiflRoXa,DIALOGUE+,Omoide Shiritori,Omoide Shiritori,47,263253,False,0.488,0.96,6,-2.629,1,0.0654,0.189,0.000103,0.34,0.788,172.06,4,anime
5146,6Bl8ELAqTF3ZGHgaGJ1UkH,Belle,Belle (Original Motion Picture Soundtrack) [German Language Version],Swarms of Song - Deutsche Version,17,98242,False,0.432,0.526,4,-12.49,0,0.0612,0.0513,0.000105,0.0887,0.251,129.56,4,anime
7842,34Q7qFIemkKVHKZtWDQ1nt,Yonder Mountain String Band,"Mountain Tracks, Vol. 1",Sharecropper's Son,21,186386,False,0.558,0.662,4,-9.732,1,0.0562,0.377,2.08e-06,0.942,0.882,146.994,4,bluegrass
6327,2e6OQHZ8x39EMeai8lMzO8,Windir,Soknardalr,Det Som Var Haukareid,19,340584,False,0.13,0.923,11,-8.314,0,0.0823,0.000994,0.588,0.319,0.146,145.645,4,black-metal
7206,6IBbvLtjyuA0kv30goCK42,The Grascals,Up All Night,Maybelle,26,139000,False,0.652,0.512,9,-9.658,0,0.0283,0.858,0.00144,0.0842,0.623,124.971,4,bluegrass
743,2uJsLbcAKJWCaYBrVPYxUw,Ramshackle Glory,Live the Dream,Bitter Old Man - Live,28,258866,False,0.577,0.453,2,-8.77,1,0.0489,0.395,0.0,0.176,0.51,132.944,4,acoustic
10050,19mC6xktT1JyyycK6cQaXA,The Chemical Brothers,Come With Us,Star Guitar,51,387173,False,0.492,0.956,5,-4.186,1,0.0472,0.00892,0.872,0.288,0.36,126.968,4,breakbeat
11529,3Umg8CDhO8dOSj7yBTInYb,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),Within You Without You - Remastered 2009,53,304666,False,0.352,0.479,6,-9.965,1,0.0338,0.339,0.000353,0.486,0.354,126.166,4,british
2648,1NTaFxBsq90jAF7te7TCVZ,Las Pastillas del Abuelo;Alejandro Vazquez,Paradojas,Inercia,47,202253,False,0.577,0.936,4,-3.789,0,0.0369,0.0242,0.00108,0.284,0.925,145.011,4,alt-rock
2920,2AHctrKhJekyp7wIykP83U,Red Hot Chili Peppers,Return of the Dream Canteen,Shoot Me a Smile,62,222737,False,0.576,0.798,9,-6.691,0,0.0351,0.125,0.134,0.137,0.399,146.8,4,alt-rock
3813,4EHWldZTas5KUyFtT0rQlY,Matt Maher,All The People Said Amen,"Lord, I Need You",64,205666,False,0.457,0.451,10,-6.997,1,0.029,0.517,0.0,0.0928,0.185,74.923,4,alternative
7939,56H3WNjgdkBv6hYvrxeEjj,Ralph Stanley,Man Of Constant Sorrow,Angel Band,20,111826,False,0.516,0.132,11,-13.472,1,0.029,0.89,0.0,0.202,0.385,81.239,3,bluegrass
11065,1gFNm7cXfG1vSMcxPpSxec,The Beatles,The Beatles (Remastered),"Ob-La-Di, Ob-La-Da - Remastered 2009",71,188960,False,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,4,british
1534,2YihM9XOmwQHahqSpOui9C,Plastilina Mosh,All U Need Is Mosh,Toll Free,22,201746,False,0.746,0.722,0,-5.389,0,0.0545,0.031,0.0,0.641,0.889,138.153,4,afrobeat
6621,6B34WMWGgFYn8nxKUcRQPI,LIK,Misanthropic Breed,Wolves,18,221000,False,0.412,0.899,7,-6.087,1,0.105,2.69e-06,0.0302,0.357,0.251,115.133,4,black-metal
10729,4lTa7vbo5tJTVa389V5MAN,Colombo,Antiques of The Future,Swing Along - Album Edit,12,429783,False,0.784,0.924,11,-7.056,0,0.0982,0.000355,0.875,0.0294,0.458,134.012,4,breakbeat
6492,0XikAPBz2QDHjZxDQCGe06,Midnight,Shox of Violence,Who Gives a Fuck?,19,175667,True,0.228,0.971,10,-4.048,0,0.0798,3.51e-06,0.75,0.152,0.628,160.195,4,black-metal
1463,28HE2hcTggk9F46G9Ra6PY,Ali Farka Touré,Talking Timbuktu (with Ry Cooder),Bonde (with Ry Cooder),11,328826,False,0.514,0.532,2,-17.026,1,0.0936,0.712,0.00523,0.0816,0.553,113.821,4,afrobeat
7183,50vZQAAazZQ2E4O2y7wJ6X,Charlie Parr,Stumpjumper,Falcon,31,299986,False,0.565,0.715,4,-6.563,1,0.0341,0.627,0.00385,0.15,0.684,115.472,4,bluegrass
10068,4OYhOYnrwWDNlOByAdPAHM,The Prodigy,Invaders Must Die,Warrior's Dance,52,312960,False,0.579,0.989,5,-5.035,0,0.135,0.0128,0.794,0.73,0.0759,137.015,4,breakbeat
1494,6wWH1NP5tx5nogRyrD4EbT,Euforquestra;Kyle Hollingsworth,Fire,Instant Coffee (feat. Kyle Hollingsworth),19,306200,False,0.717,0.777,5,-4.229,1,0.0744,0.239,0.725,0.162,0.792,101.941,4,afrobeat
6784,5VPS2mSgfIyp7Y45WRcV8w,Hypocrisy,Abducted,Buried,18,191226,True,0.222,0.986,2,-9.135,1,0.0822,0.0,0.828,0.153,0.0545,154.426,4,black-metal
4876,321kAwKSTFjsQznjLpbfD9,Dustin O'Halloran,Other Lights,"An Ending, a Beginning",54,128773,False,0.277,0.226,3,-17.855,1,0.0349,0.977,0.897,0.108,0.222,137.125,4,ambient
3472,0VubuUqnJDOm2pD144598j,Neon Trees,Обратно в клас - rock,Everybody Talks,0,177280,False,0.474,0.916,8,-3.93,1,0.0624,0.00504,0.0,0.325,0.745,154.948,4,alternative
4267,0owIthsU5nNNPLK6MjdVOe,Dario Marianelli,Everest (Original Motion Picture Soundtrack),Someone Loves Us,55,116760,False,0.176,0.00998,4,-27.101,1,0.0456,0.973,0.854,0.0842,0.0385,83.902,4,ambient
2877,2cmrWW2lEdV9Cg3kJK0V4h,División Minúscula,Laberintos,Laberintos,46,201240,False,0.166,0.969,9,-5.107,0,0.07,0.00377,0.0,0.15,0.709,215.513,4,alt-rock
10848,2rbTlfHdzrxhWAKzj86m1Y,The Chemical Brothers,Brotherhood,Electronic Battle Weapon 4,12,365759,False,0.692,0.982,3,-4.799,1,0.0386,0.00375,0.875,0.099,0.495,140.993,4,breakbeat
3000,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,False,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,alternative
170,3uAdZpIbMTtVXitHVibLMV,Andrew Foy;Renee Foy,Let Her Go,Let Her Go,38,194013,False,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,acoustic
9574,6BXz5aIbAqHT75w5z3hG3u,Maneva,Tudo Vira Reggae (Ao Vivo),Eu Te Devoro - Ao Vivo,45,243189,False,0.704,0.404,2,-8.877,1,0.0464,0.322,4.69e-05,0.0903,0.378,87.919,4,brazil
2072,1l1ra0gsPlpnDOc4HdkKZU,Weezer,Emo Christmas 2022,O Come All Ye Faithful,0,124653,False,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,alt-rock
3503,1LzNfuep1bnAUR9skqdHCK,Mazzy Star,So Tonight That I Might See,Fade Into You,79,295600,False,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,3,alternative
9871,7KR3rQJtJviqmloUwYK86T,Fernandinho,Uma Nova História (ao Vivo),Fogo Consumidor - Ao Vivo,44,448466,False,0.425,0.759,9,-5.179,1,0.0366,0.13,0.0,0.192,0.276,154.896,4,brazil
7844,5Aq43Qi1j27J5KQkKYYKq0,Old & In The Way,Breakdown,Working On A Building,21,155733,False,0.524,0.238,9,-17.01,1,0.0426,0.892,0.0148,0.713,0.641,98.942,4,bluegrass
3518,5anCkDvJ17aznvK5TED5uo,Avenged Sevenfold,Hail to the King,Hail to the King,76,305906,False,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4,alternative
3761,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,alternative
6084,1QhB4xAsples3ILh2jrADU,Hypocrisy,The Fourth Dimension / Maximum Abduction,Mind Corruption,25,231333,False,0.416,0.846,6,-8.412,1,0.0377,5.56e-05,0.00527,0.0905,0.333,101.183,4,black-metal
11338,6eWcv0TQcDXUZIpbJJTj6S,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Is It the Champion?,22,57139,False,0.191,0.457,0,-11.588,1,0.0402,0.00448,0.932,0.136,0.0508,176.076,4,british
6039,4PE5KCTtRcMhQUHBXvBlXR,Cradle Of Filth,Metal,Courting Baphomet,0,317480,False,0.476,0.968,0,-5.046,0,0.0424,0.000103,0.0487,0.0469,0.421,94.993,4,black-metal
6548,1IC2K7Au4MlsVFPkIEeN7Z,Samael,Blood Ritual,Epilogue,17,39600,False,0.203,0.229,2,-14.883,1,0.0389,0.431,0.941,0.146,0.0326,103.216,3,black-metal
3898,2JR8NubWbZW1vj671mtWaV,Bersuit Vergarabat,Triste Hora,Un Pacto - Live In Buenos Aires / 2001,0,295160,False,0.364,0.549,7,-7.18,1,0.0328,0.425,3.81e-06,0.961,0.208,73.397,4,alternative
4237,1M8OAc4NnD5GFMUiqjebaS,Flower Face,Baby Teeth,Baby Teeth,53,281843,False,0.214,0.367,6,-10.858,0,0.0321,0.844,0.0181,0.188,0.175,79.854,4,ambient
3318,5WTKiRTdoDk07YJOP7y8DU,KALEO,It's You - Fresh Hits,Way Down We Go,2,213706,False,0.492,0.506,10,-8.022,0,0.118,0.58,0.00032,0.104,0.338,163.522,4,alternative
287,5w8Cu20Yt1ZNQuVdcafTYC,Phillip LaRue,The Meaning,Marigold,53,172708,False,0.615,0.406,6,-12.619,1,0.0358,0.541,1.67e-05,0.0982,0.541,166.035,4,acoustic
10754,49DAdX2cwtxm1foRvWVujp,DJ Icey;Omega Squad,Rawk!,Rawk!,12,273230,False,0.801,0.898,5,-3.343,1,0.106,0.00139,0.934,0.673,0.561,129.97,4,breakbeat
9368,2Jl0A8XA5n8wXDTzdKYL9D,Delino Marçal;Bruna Karla,Melhor Amigo,Melhor Amigo,46,335481,False,0.461,0.478,4,-6.77,1,0.0299,0.183,0.0,0.203,0.358,105.724,4,brazil
7146,6cVmbzMwTNcTrjPZ0cvsZf,Lonesome River Band,Mayhayley's House,Mayhayley's House,28,246663,False,0.601,0.675,0,-6.059,1,0.0282,0.301,0.0,0.14,0.562,89.084,4,bluegrass
2394,34LcvhvuO7RIX0JzSw8FNe,TobyMac;Terrian,Santa's Christmas List,All I Need For Christmas,0,181764,False,0.638,0.762,10,-4.053,1,0.0976,0.0583,0.0,0.0523,0.736,170.108,4,alt-rock
1974,1WdixZ4J8I8hlgCIEqZkdc,Manu Dibango,Home Made,Tropical Garden,16,502693,False,0.615,0.397,0,-17.526,0,0.0859,0.301,0.886,0.0277,0.916,169.0,4,afrobeat
5247,08XshFxOo9rcQagObgcoK6,ENHYPEN;YEONJUN,DIMENSION : DILEMMA,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,59,227453,False,0.495,0.926,8,-4.589,0,0.323,0.0384,0.0,0.348,0.642,159.922,4,anime
6800,3Da5CbGVl354ZoVhOaUUEW,SuidAkrA,Book of Dowth,Over Nine Waves,45,117960,False,0.261,0.954,1,-5.707,1,0.0795,1.98e-05,0.744,0.757,0.0776,174.949,4,black-metal
10613,5JBGbFdBtLcCCygw8rtjli,The Chemical Brothers,Dig Your Own Hole,Setting Sun,45,328733,False,0.446,0.995,6,-1.169,1,0.223,0.000738,0.13,0.354,0.248,135.041,4,breakbeat
2053,70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,alt-rock
9624,010LzZsO4eqQUdUv1f1y9m,Gabriel Elias;Vitor Kley,Música Pra.curar Brasileira,Somos Instantes,44,225877,False,0.527,0.647,9,-6.314,1,0.038,0.312,0.0,0.119,0.573,78.026,4,brazil
2344,67pfgJfLwgY17o31SpisHw,Molotov,TickTok Back To School 2022,Hit Me,0,256385,True,0.701,0.818,9,-7.623,0,0.0354,0.518,0.000181,0.288,0.45,90.032,4,alt-rock
3945,22AqIN0L6icW0MtPM16NwC,The Adams,Agterplaas,Pelantur,48,256333,False,0.487,0.943,0,-7.665,1,0.0626,0.000549,0.104,0.324,0.457,144.944,4,alternative
4212,233sHWbC7v5XM9dYZnaUHx,Novo Amor,Birthplace,Seneca,52,267746,False,0.182,0.341,0,-9.966,0,0.0337,0.972,0.608,0.1,0.113,78.895,4,ambient
7747,4flyQ8YJcqW57BlABtjrOt,Tony Rice,Tony Rice Plays And Sings Bluegrass,I've Waited As Long As I Can,21,179666,False,0.556,0.578,7,-10.333,1,0.031,0.455,7.03e-06,0.308,0.906,127.336,4,bluegrass
9248,2laJdkltxYwwCJanm7yBnn,Raimundos;Érica Martins,Só as Melhores do Pop Rock Brasileiro,A mais pedida,0,233733,False,0.538,0.825,0,-4.021,1,0.0478,0.0105,1.43e-05,0.0693,0.467,125.056,4,brazil
6106,5EXgHFaBUzAHZpt9wDcJ7W,ORM,Intet • Altet,Mod døden,21,1431042,False,0.189,0.674,1,-11.322,0,0.0926,3.37e-05,0.0468,0.0874,0.0598,123.603,3,black-metal
3036,47dUWyurHWefCpINwcvit2,Red Hot Chili Peppers,Pop Hits Now,Black Summer,0,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,alternative
1437,0J3d7RX3QVjjT3LDdBQEqJ,Jor'dan Armstrong,52 Weeks of Summer,You Should Know,21,239866,False,0.393,0.616,7,-7.564,1,0.0428,0.0444,0.0,0.152,0.275,97.458,4,afrobeat
3470,0a0ojBktF5aWS7Cdjf4rTA,Neon Trees,CHRISTMAS TOP HITS 2022,Holiday Rock,0,177345,False,0.529,0.818,6,-6.622,1,0.04,6.5e-05,0.0,0.354,0.684,148.173,4,alternative
5588,5rC7M1izBFGVdgN2qR3Pfi,Kato,Anime & Chill 2,Sparkle (Your Name),46,103500,False,0.549,0.29,0,-16.021,1,0.0337,0.704,0.806,0.106,0.212,80.073,4,anime
7671,5VPeV3hGAvj0A5rvDVePua,Alison Krauss & Union Station,Paper Airplane,Sinking Stone,22,282586,False,0.514,0.347,11,-10.866,1,0.0296,0.815,0.0,0.277,0.386,159.562,4,bluegrass
5990,3jkDtDzZKCmWtDccH7UUsq,ENHYPEN,BORDER : DAY ONE,Outro : Cross the Line,50,115433,False,0.39,0.488,5,-9.482,1,0.0346,0.158,0.689,0.117,0.436,159.819,3,anime
2809,56nQ0EwaDX0X1TFGrDVC0b,Palaye Royale,Fever Dream,Fever Dream,62,306212,False,0.326,0.894,1,-4.972,0,0.0643,0.000984,0.0,0.363,0.164,129.43,4,alt-rock
10944,6AwngqavSWk3Mm3dM3qe6E,Krafty Kuts;Freestylers;Dynamite MC,Against the Grain Classics,Dynamite Love,11,369773,False,0.632,0.961,2,-5.182,1,0.0483,0.00144,0.000513,0.0841,0.971,135.006,4,breakbeat
6529,4kDJ3wToUoZxnCgHeFrSPI,Necrophobic,Dawn of the Damned,Tartarian Winds,18,264600,False,0.366,0.88,7,-4.989,0,0.0533,2.92e-06,0.249,0.0727,0.251,109.97,4,black-metal
8349,6uwohXXrnk9ihvvS957yN9,Canned Heat,(60's) Sixties Collected Volume 2,Goin' Up The Country,0,169560,False,0.628,0.356,10,-12.471,1,0.0386,0.932,0.000608,0.116,0.605,80.205,4,blues
862,3ih1UH1MuhzVl33wlibBII,Celestial Conscience,Jocelyn Flores (Acoustic Guitar),Jocelyn Flores - Acoustic Guitar,41,59823,False,0.709,0.119,11,-20.33,0,0.0459,0.902,0.436,0.109,0.336,135.223,4,acoustic
6790,4xshf6LfP4rbee8bIu8CUL,Samael,Aeonics - An Anthology,Rebellion,16,206106,False,0.444,0.88,6,-6.912,0,0.0399,2.74e-06,0.242,0.254,0.444,112.009,4,black-metal
5884,20hq7nXNC6sy3M636qTMI7,Kato,Zelda Vibes,Song of Storms,44,103705,False,0.76,0.366,5,-8.91,1,0.0479,0.837,0.907,0.0945,0.317,84.998,4,anime
9428,467iefma0LTxEA2EiuQeNN,Israel Salazar;Gabriel Guedes de Almeida,Salazar (Ao Vivo / Deluxe),Canção Ao Cordeiro - Ao Vivo,46,365206,False,0.393,0.532,1,-11.796,0,0.0412,0.0122,0.0,0.111,0.225,133.993,4,brazil
8866,5DIVWgTeJ2fPIxaY9e7ZKn,Ella Fitzgerald,Ella Sings Gershwin,I've Got A Crush On You,57,196440,False,0.455,0.106,2,-14.086,1,0.0422,0.986,0.0,0.122,0.258,66.807,4,blues
8855,4BtRMXy8X1vNyq4Bz0MHSk,Oh The Larceny,Oh the Larceny,Light That Fire,48,139137,False,0.736,0.79,0,-3.087,0,0.051,0.00827,0.00497,0.176,0.821,115.995,4,blues
7759,0XHXUFuByntKCFNPKullIF,Dwight McCall,Never Say Never Again,West Virginia Ground,20,188866,False,0.673,0.669,10,-5.064,1,0.0296,0.54,0.00164,0.25,0.909,99.867,4,bluegrass
10474,2tKXrorgfX5RzIyuHlv8Dn,Drumattic Twins,Heads Up High / 8-Track,8-Track,14,175145,False,0.677,0.931,1,-2.038,1,0.0491,0.000879,0.892,0.0137,0.962,131.941,4,breakbeat
4182,7xiw42KTmCcqfZNCZqUcnF,Balmorhea,"All Is Wild, All Is Silent",Remembrance,61,349200,False,0.452,0.131,6,-13.163,0,0.0324,0.47,0.898,0.0604,0.143,121.276,3,ambient
10156,38hFp6SVQX1Wgo4c29qQXL,Noisia;The Upbeats,Shibuya Pet Store / Halcyon,Shibuya Pet Store,18,290240,False,0.648,0.792,1,-1.144,1,0.0585,0.01,0.48,0.385,0.245,172.021,4,breakbeat
3287,20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",2,304053,False,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4,alternative
1928,5OyCifE7MBhhWCTkn5DHVF,Höröyá,Höröyá,Mansa Fela,15,344410,False,0.746,0.881,8,-6.687,0,0.135,0.0335,0.694,0.329,0.586,130.988,4,afrobeat
9986,3uQwNZP7npNIGFvE3gk47Z,Gabi Sampaio,Até Que Toda Terra Cante,Bom Perfume,43,486332,False,0.468,0.435,7,-9.593,1,0.031,0.253,0.0,0.268,0.0406,141.803,4,brazil
8006,6T5i8eCUWZ92HOZtxt58LK,Aretha Franklin,Slow Down Soul,Angel,1,268040,False,0.27,0.577,0,-8.195,1,0.0573,0.755,0.123,0.139,0.362,170.254,4,blues
